WID-BC-index (epithelial)	WID-BC-index (immune)	WID-BC-index (shared)	immune cell proportion	type
0.0548832343698066	-1.71445039751979	-1.89300429359021	0.588344341482295	Control
0.336087240084341	-1.63299912091205	-1.62243396320801	0.67592485189114	Control
0.502477766495537	-1.6963909871219	-1.36293011783773	0.557196259538899	Control
-1.05528690545832	-1.28898248054079	-1.55631144444195	0.0723247796813098	Control
-0.232913010826028	-1.5508400792747	-1.72869647471022	0.500492535023838	Control
0.84953560292686	-1.23322543529498	-1.04107052299777	0.609472423098043	Control
-0.737435597959214	-1.59405207250043	-1.72685234656796	0.293289896767329	Control
-0.0169522406654413	-1.2648377377408	-0.998943864947447	0.0523903348772586	Control
0.543396382847741	-1.81414935934498	-1.56339779111419	0.82857903242168	Control
-0.569757222425832	-1.52904767786235	-1.71799987128889	0.425737464620145	Control
-0.430608845216344	-1.56455946674797	-1.60791172744785	0.367705985319592	Control
0.426675841719275	-1.83129420916629	-1.86128537076507	0.591218745989829	Control
0.490086901514807	-1.75766336669154	-1.63212966297793	0.644994179307145	Control
0.280553486152336	-1.8622328829007	-1.64371188805545	0.704369573988269	Control
0.217543476942019	-1.75906718041894	-1.38469954514868	0.536477320872839	Control
-0.0256231213541313	-1.30946488104866	-1.08104671559375	0.229312451289003	Control
0.279366609162887	-1.84570356557616	-1.86738437159967	0.624839898681968	Control
-0.386947495123824	-1.53282485119029	-1.36053578005785	0.280532207880095	Control
-0.179170638253227	-1.75262969757171	-1.98809175689037	0.393420393934606	Control
0.45241553864025	-1.86239325346656	-1.82078288487988	0.930578867739542	Control
0.551967192411056	-2.422167788132	-1.6620291768317	0.747302136017937	Control
0.609041383961958	-1.84572680133561	-1.57350626808158	0.806502318633003	Control
-0.0828877411870026	-1.86904402613751	-2.06793829133627	0.574548762500673	Control
0.49018576872766	-1.49749117947812	-1.39327774220316	0.0871633624916182	Control
0.539386946207042	-1.7786734194621	-1.69035939093996	0.542883912334965	Control
0.637943274259719	-1.89802383414413	-1.80229972492548	0.91532866126003	Control
0.668163954913371	-2.09241013587564	-1.84453572461888	0.660025154483864	Control
-0.952503397837922	-1.52814864842136	-1.65209813707809	0.252896123891394	Control
-0.984736341189531	-1.19643348356997	-1.23353572573449	0.00819679709128974	Control
0.453513862723275	-1.9334173387595	-1.6690793024555	0.697726509637593	Control
0.0950185360107682	-1.51813158392527	-1.59696691719857	0.442897028868669	Control
0.210327864754841	-1.8176385622728	-1.84192622021436	0.590370831145334	Control
0.614921402884684	-1.80069192674037	-1.90919799274177	0.647290649207027	Control
-0.199201484358077	-1.32805685724963	-1.67417610465432	0.349650101101191	Control
0.505942911180985	-2.03573370574801	-2.05117648130804	0.834684192395077	Control
0.472839547185552	-1.974514572624	-1.82510160219764	0.812842892265052	Control
-0.349098318435817	-1.43907188828428	-1.41413096846166	0.0931851055044406	Control
0.337078249147813	-2.01547554399231	-1.72897574099524	0.771158775185656	Control
-0.0549722377702266	-1.71525977822887	-1.55000396946832	0.538624558006589	Control
0.520124653761612	-1.92101293147809	-2.17521024245716	0.801175435178861	Control
-0.365244104949191	-1.40359594542113	-1.35076181870542	0.306372397870587	Control
-0.0215061604507157	-1.64897099587968	-1.73904482693982	0.622972331348823	Control
0.21789948207879	-1.80729348473658	-1.69556177750275	0.571646054082061	Control
0.434492792034442	-1.78949130434764	-1.4791157630861	0.786952445457607	Control
0.627616197961238	-2.03341859438425	-2.07890938422506	0.73721637540657	Control
0.0224818724205478	-1.49529997038881	-1.47333227793464	0.461898675436326	Control
-0.0177604718119978	-1.6746375710704	-1.71060694488688	0.590135486942923	Control
0.100398881656097	-1.72195596336396	-1.67873097192893	0.655902672221621	Control
0.60595076445821	-1.80573887754578	-1.71432069107082	0.619923305291235	Control
0.827457591221956	-1.84903175155276	-1.72060793310087	0.589005370309697	Control
0.0553713053351841	-1.49858123551005	-1.65785048301616	0.225031881642743	Control
0.439225567260955	-1.90659639463689	-1.65224727004824	0.66970647831041	Control
0.199721261583566	-1.64167730738069	-1.60115578935599	0.616255478740708	Control
0.456815734879309	-2.0979520420282	-1.94854034865838	0.930384342320581	Control
0.6466153045827	-2.03311174023612	-1.74892365071735	0.723163823890773	Control
0.131761894716192	-1.85073099853518	-1.61670826832874	0.456219467731442	Control
0.261474447220621	-1.483754927833	-1.21877292594603	0.204833609730284	Control
0.436046957273798	-2.20727451595176	-2.0687128792157	0.936397401039487	Control
-0.767553719420366	-1.26334402924613	-1.21076979313515	0.0201739345062094	Control
0.11746696177679	-1.90017019937952	-2.04769442935474	0.733952345572886	Control
-1.03229981452309	-1.39969088556328	-1.40798011105834	0.140597144557038	Control
0.346276712436409	-2.10243007518403	-1.90671710268786	0.816884825474407	Control
-0.108303851495603	-1.79292890928637	-1.8791405643949	0.519990934013848	Control
0.687210295829427	-2.34320893696959	-2.14952491648083	0.723226643474699	Control
0.559584266918789	-2.16358741328273	-2.04580590026106	0.710784584429395	Control
-0.372796889460912	-1.7450500059934	-1.73255590540935	0.506946792807666	Control
0.160889900476118	-1.75926088651296	-2.30486834030757	0.337649691856884	Control
-0.936225776789934	-1.4027570687255	-1.12910553149137	0.147107512449594	Control
-0.144873010907604	-1.60678194489575	-1.74228241868214	0.272419108226666	Control
0.587642716688176	-2.12091174859377	-1.86981626343195	0.909511085200214	Control
-0.279844633411757	-1.7042991953533	-1.57380445021278	0.49630724899088	Control
-0.600320964922066	-1.45086992833631	-1.55796427815702	0.331929468179373	Control
-0.245894257002823	-1.53958514515646	-1.71300979204831	0.289419486270964	Control
0.457834788833308	-1.72427906192145	-1.43390539566643	0.44085044704544	Control
-0.304437185156865	-1.56219983745273	-1.45412297412937	0.31586385759233	Control
0.107642168924871	-1.66570150905735	-1.38860937191643	0.360652999614754	Control
-0.277639089659302	-1.29510024641393	-1.2257332650725	0.362575772957703	Control
-0.168150959423798	-1.85467662246696	-1.79089230924708	0.608806332363727	Control
-0.653577091724074	-1.40037431821848	-1.39688708080084	0.255725002394333	Control
0.434745850135044	-1.82523089366593	-1.64797789364407	0.750458788668301	Control
-0.796912472386705	-1.53192911003631	-1.73236776490692	0.281052146333983	Control
0.316910593608867	-2.35654332198791	-2.11337194058228	0.904535291748073	Control
0.425929013646612	-2.30626830254162	-1.96616862245307	0.77722028806649	Control
-0.922439853140276	-1.42336414466798	-1.31906613883045	0.180430943190515	Control
0.12062286287474	-1.74046247334263	-1.54856763496015	0.588369486604332	Control
-0.668453152446258	-1.55490613803159	-1.68847268851187	0.133964571672774	Control
-0.632348562628609	-1.62526821586931	-1.58312254514346	0.326041427339468	Control
0.476319212460026	-2.56101552666043	-2.01009527413501	0.949226443959853	Control
0.398999997020562	-2.10407581882845	-2.00835263156223	0.844126675281769	Control
0.106768322126267	-2.02028283304293	-1.92816002038807	0.762621916218109	Control
0.124296337077133	-1.79845464741844	-1.72660104145891	0.70654778702096	Control
-0.211771476846064	-1.94062789076887	-1.91992248499635	0.565549524125522	Control
0.155448323527107	-2.15147866953324	-2.21704180787936	0.80307809717627	Control
0.225179758538676	-1.77432070389424	-1.20747639556867	0.477419997967582	Control
0.428357224429817	-1.97942077367616	-2.03064726569826	0.77079831702073	Control
-0.971395210316594	-1.33586821754368	-1.57630744155201	0.0621923326522515	Control
0.478646057944469	-1.7986599921489	-1.59690793240975	0.495010925984416	Control
-0.257811871263702	-1.73026985785874	-1.50031079112376	0.473569293479212	Control
-0.103390577954302	-2.01718666674209	-2.25418002793333	0.709436717965655	Control
-0.0658449586602372	-1.56049873671284	-1.6601113860116	0.46874610359385	Control
0.0945456372560421	-1.57942170383038	-1.91923231750337	0.181196483148904	Control
-0.609987645956263	-1.42500163036283	-1.34269290733773	0.173381990389864	Control
-0.266996322920203	-1.25745883896707	-0.975433706236598	0.0852030046196792	Control
0.399984117909447	-2.06908459097127	-2.16383382402544	0.799086418429137	Control
0.251471259784239	-2.22693901796872	-2.1136923983283	0.805155876902799	Control
0.176182394829562	-1.80046985149944	-1.73577307382199	0.610353531220508	Control
0.0123907580556549	-1.63015612647268	-1.41271607497418	0.464294721484174	Control
0.408647221932146	-1.95009696580641	-1.7365118462932	0.764959402214765	Control
0.348150480159073	-1.29523015106997	-1.53857233772295	0.0407798001874145	Control
0.0664240976945604	-1.28117923890858	-0.776428463731155	0.132189049613148	Control
-0.0596860058286012	-1.61156280086387	-1.55643552336357	0.521901998756314	Control
-0.334513405790048	-1.37471794092012	-1.31966259349065	0.189390198391365	Control
-1.09114308410472	-1.33524681535761	-1.28047951867714	0.0385379586091897	Control
-0.994783884582874	-1.55451706340971	-1.6582639540451	0.15035232719577	Control
0.336158635144122	-2.0831858152661	-2.02271420254864	0.876666699646005	Control
-0.36413760630523	-1.37921212150119	-1.0534902509146	0.155360004677683	Control
-0.113105400199129	-1.68049543974855	-1.66974646016652	0.393377508519078	Control
0.485186201778286	-1.99360454668394	-2.15338050125077	0.886402523604957	Control
-0.103563984982293	-1.69122455409881	-1.62489918576199	0.629004436046163	Control
-0.223505192975806	-1.33024442528327	-1.19284215250443	0.0501699227560971	Control
0.450691251380477	-1.99524203582065	-1.79506611972921	0.950222813381036	Control
0.447193892500599	-1.75186555102999	-1.99952307697261	0.677374049509858	Control
0.264166318926732	-1.74326593526165	-1.33253303193308	0.668661825737566	Control
-0.560193679807678	-1.53472573274757	-1.4762786981655	0.156173649325097	Control
0.393423907663584	-2.01736077461287	-1.91105932784026	0.772829566849181	Control
-0.40480762082578	-1.37437363342755	-1.05721985033241	0.230177759303786	Control
0.165733449569434	-1.97454609640199	-2.07398215685307	0.646247677075018	Control
0.47636368901907	-2.27482217834197	-1.92347044299601	0.865434735547675	Control
-0.149274761430632	-1.55049049051269	-1.70983785745029	0.572911006339433	Control
-0.513658705827978	-1.51703823443739	-1.42015324468145	0.343492657157669	Control
0.535873627518041	-1.34892672018476	-1.26900710420296	0.484781048788566	Control
0.0660828163288028	-1.80312254147213	-2.04377775973638	0.516644585339245	Control
0.501054005399549	-1.68134488921369	-1.36259041237545	0.736923390147798	Control
0.375245366431667	-1.98921800841025	-1.91478264221932	0.944544122730092	Control
0.452334603126543	-2.18713698095992	-1.72358631986636	0.932424306349746	Control
0.00524179573138495	-1.39175944746758	-1.54954354706293	0.00921308915146085	Control
0.211308027528088	-1.76612004078448	-1.53072805486965	0.67672846899489	Control
-0.303193186616174	-1.54585796431655	-1.64910667611711	0.255589687202144	Control
0.540393433093931	-1.93579862898811	-1.7968580807416	0.871553416748183	Control
-0.0242691338888446	-1.42703342218987	-1.08083095502616	0.372868086059919	Control
0.167950221068885	-1.5642223683287	-1.42893992489857	0.525899626406826	Control
-1.02791989930494	-1.28072006985325	-1.01425559907494	0.0342968700938431	Control
0.138256801915334	-2.12011214474363	-1.76836315391873	0.901633660242569	Control
0.232125119793802	-1.65855097331946	-1.77381629791066	0.745075296650324	Control
-0.629689211605227	-1.364273994957	-0.992679532680835	0	Control
0.293578360601822	-1.7814089415612	-1.54676210122342	0.8043275529916	Control
-0.467858035589949	-1.51092423931756	-1.20252854779716	0.260786010247137	Control
0.613759262287324	-2.13797210269469	-2.25779366454383	0.773370819022962	Control
0.214872709949433	-1.98025432791868	-1.72611911370253	0.856818659147067	Control
-0.91604248470136	-1.43969364101125	-1.53884004904953	0.248664235467342	Control
0.353621942382166	-1.79023672589515	-1.51779786129561	0.600290647290561	Control
0.226396198851977	-1.7547062232039	-2.13240997956277	0.52431453152573	Control
-1.57129976622516	-1.32166108651059	-1.16349278678222	0	Control
0.242302987807318	-1.66581416745642	-1.61028567972118	0.546002984035494	Control
0.223545242603095	-1.75050749232015	-1.60848562643429	0.534784942059861	Control
0.48815190215827	-1.67311948081807	-2.06284553006593	0.753318228315786	Control
0.00218516858566087	-1.51231955943638	-1.44973034887603	0.53988140459456	Control
0.27684167614413	-1.76454677344971	-1.83999438602464	0.703345910411958	Control
0.214051039780922	-1.62654134951451	-1.6508860590961	0.411119297446361	Control
0.475158724638722	-1.72928157256693	-1.52552616291014	0.888181574709489	Control
0.108992965043022	-1.67352043501406	-2.06034465268051	0.260246354636142	Control
0.538294659011501	-1.91604880530915	-2.1010111305265	0.41868164942291	Control
0.32531270371943	-2.00332008713753	-2.0043002611232	0.898343538458531	Control
-0.696204626437575	-1.4675830887048	-1.45572445544211	0.226860018817375	Control
0.684133192299273	-1.68496766089075	-1.70240346714615	0.414824979048058	Control
0.0144748736733953	-1.73526797896132	-2.22717744590635	0.324531010541927	Control
0.526486240842687	-1.59543419502899	-1.30790954930033	0.615613638570206	Control
0.0925919930681585	-1.62402437695392	-1.93357934243817	0.590631986708662	Control
0.525615726102433	-2.12017087437096	-1.70161333071766	0.704848931127271	Control
0.541012793176916	-2.07938494912587	-2.02863205918844	0.874302560818139	Control
-0.309801995679172	-1.79633490811597	-2.36230953756629	0.253516522546293	Control
0.257505887672191	-1.80243703194292	-1.94540633529315	0.555326422736469	Control
0.0329808816374351	-1.69926474146444	-1.51182213697288	0.62260963010602	Control
-0.18244039744398	-1.4876389754266	-1.17176858130452	0.143927761451168	Control
0.329853343841954	-2.10196860902908	-1.85315619954017	0.917501732297038	Control
0.150407835036174	-1.70938326117434	-2.00458301218015	0.651716140778776	Control
-0.835196847476642	-1.60793462108031	-1.55079932927056	0.282192610585607	Control
0.0804892145095928	-1.72301728283095	-1.91134197704917	0.533174405033216	Control
0.443238516120651	-1.58678106762529	-1.34928316529682	0.630667726016757	Control
-0.184975167199869	-1.59482110247902	-1.36175484574378	0.449423728110566	Control
0.232672257834882	-1.7236346489003	-1.58158044677595	0.709191243412242	Control
-0.467853888058802	-1.38074748438642	-1.16275280909051	0.184698778876139	Control
0.287360845978589	-1.99822894669977	-1.82822351073818	0.747936528224618	Control
-0.355135748285298	-1.48160969821479	-1.48075906605466	0.400512996585361	Control
0.343119940021191	-1.69409513953096	-1.64812403960588	0.870732077641593	Control
-0.429608950463464	-1.27582498063495	-1.20107257035916	0	Control
0.0540441495166999	-1.67949340920463	-1.92241421788384	0.216997802878132	Control
0.547880414054713	-1.89367737973135	-1.39825026775663	0.794420129636785	Control
-0.268208320081544	-1.57241297734662	-1.64172269701895	0.500381229238428	Control
0.0879368152701558	-1.73410326582035	-1.30899061111385	0.517404882243066	Control
0.379007432374625	-2.10221608229096	-1.89942198800709	0.772070645938006	Control
-0.410758039340626	-1.60579150773677	-1.46611096738706	0.405298968287934	Control
0.366699124692996	-2.26755759489367	-2.04529573640947	0.81414760069914	Control
0.0681873143085607	-1.80740244645246	-2.02513855821454	0.446550004694329	Control
-0.495886616949602	-1.56572217677467	-1.37828366009812	0.279990657632621	Control
-0.187799352539245	-1.54305197576008	-1.58066979515478	0.545693065742293	Control
0.322054959802441	-1.2899304427044	-1.32345235571517	0.00253602964212153	Control
0.442115189025565	-1.75909517739151	-1.67058042483076	0.513469319398493	Control
-0.374237848150192	-1.71305899216945	-1.94775569403682	0.354714926916134	Control
0.426341166040284	-1.39591699139932	-1.1864644202356	0.240832431370059	Control
-0.234972225196325	-1.4059634919649	-1.92192978636601	0.0596437859807915	Control
-0.0313791227277387	-1.79929227271744	-1.70889739559987	0.647000925779079	Control
0.035132354598959	-1.94786630131976	-1.72651794966481	0.686351364685118	Control
-0.179700094559963	-1.32881416560753	-1.06640253435005	0.360822214806432	Control
0.478962515110322	-1.76396540701791	-1.7490671543912	0.698876799719422	Control
